2020-08-04 03:48:19,152 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596502099, 'alert': 'OK'}, <socket.socket fd=1160, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4199)>, <Logger server (DEBUG)>), {}
2020-08-04 03:48:19,152 INFO     [server] -> Sent message to ('127.0.0.1', 4199): {'response': 200, 'time': 1596502099, 'alert': 'OK'}
2020-08-04 03:48:19,153 INFO     [server] New CLIENT: "Guest" from ('127.0.0.1', 4199)
2020-08-04 03:48:19,353 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1160, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4199)>, <Logger server (DEBUG)>), {}
2020-08-04 03:48:19,353 INFO     [server] <- Received message from ('127.0.0.1', 4199): {'action': 'get_contacts', 'time': 1596502099, 'user_login': 'Guest'}
2020-08-04 03:48:19,354 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-1, started daemon 9912)>, <socket.socket fd=1160, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4199)>), {}
2020-08-04 03:48:19,357 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596502099, 'alert': []}, <socket.socket fd=1160, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4199)>, <Logger server (DEBUG)>), {}
2020-08-04 03:48:19,357 INFO     [server] -> Sent message to ('127.0.0.1', 4199): {'response': 202, 'time': 1596502099, 'alert': []}
2020-08-04 03:50:41,854 DEBUG    [server] function "check_settings" called from "<module>", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 03:50:41,854 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 03:50:41,922 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 03:50:51,219 DEBUG    [server] function "receive_message" called from "run", params = (<socket.socket fd=1552, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4252)>, <Logger server (DEBUG)>), {}
2020-08-04 03:50:51,220 INFO     [server] <- Received message from ('127.0.0.1', 4252): {'action': 'presence', 'time': 1596502251, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}
2020-08-04 03:50:51,220 DEBUG    [server] function "check_presence" called from "run", params = ({'action': 'presence', 'time': 1596502251, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 03:50:51,240 DEBUG    [server] function "send_response" called from "run", params = (<Server(Thread-6, started daemon 25080)>, {'action': 'presence', 'time': 1596502251, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}, <socket.socket fd=1552, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4252)>), {}
2020-08-04 03:50:51,241 DEBUG    [server] function "process_action" called from "send_response", params = ({'action': 'presence', 'time': 1596502251, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 03:50:51,241 DEBUG    [server] function "form_response" called from "send_response", params = (200,), {}
2020-08-04 03:50:51,242 DEBUG    [server] Formed response: {'response': 200, 'time': 1596502251, 'alert': 'OK'}
2020-08-04 03:50:51,242 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596502251, 'alert': 'OK'}, <socket.socket fd=1552, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4252)>, <Logger server (DEBUG)>), {}
2020-08-04 03:50:51,243 INFO     [server] -> Sent message to ('127.0.0.1', 4252): {'response': 200, 'time': 1596502251, 'alert': 'OK'}
2020-08-04 03:50:51,243 INFO     [server] New CLIENT: "Guest" from ('127.0.0.1', 4252)
2020-08-04 03:50:51,444 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1552, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4252)>, <Logger server (DEBUG)>), {}
2020-08-04 03:50:51,445 INFO     [server] <- Received message from ('127.0.0.1', 4252): {'action': 'get_contacts', 'time': 1596502251, 'user_login': 'Guest'}
2020-08-04 03:50:51,447 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-6, started daemon 25080)>, <socket.socket fd=1552, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4252)>), {}
2020-08-04 03:50:51,458 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596502251, 'alert': []}, <socket.socket fd=1552, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4252)>, <Logger server (DEBUG)>), {}
2020-08-04 03:50:51,459 INFO     [server] -> Sent message to ('127.0.0.1', 4252): {'response': 202, 'time': 1596502251, 'alert': []}
2020-08-04 03:52:47,822 DEBUG    [server] function "check_settings" called from "<module>", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 03:52:47,822 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 03:52:47,860 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 03:52:52,321 DEBUG    [server] function "receive_message" called from "run", params = (<socket.socket fd=1240, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4297)>, <Logger server (DEBUG)>), {}
2020-08-04 03:52:52,321 INFO     [server] <- Received message from ('127.0.0.1', 4297): {'action': 'presence', 'time': 1596502372, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}
2020-08-04 03:52:52,322 DEBUG    [server] function "check_presence" called from "run", params = ({'action': 'presence', 'time': 1596502372, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 03:52:52,337 DEBUG    [server] function "send_response" called from "run", params = (<Server(Thread-1, started daemon 29584)>, {'action': 'presence', 'time': 1596502372, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}, <socket.socket fd=1240, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4297)>), {}
2020-08-04 03:52:52,338 DEBUG    [server] function "process_action" called from "send_response", params = ({'action': 'presence', 'time': 1596502372, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 03:52:52,339 DEBUG    [server] function "form_response" called from "send_response", params = (200,), {}
2020-08-04 03:52:52,339 DEBUG    [server] Formed response: {'response': 200, 'time': 1596502372, 'alert': 'OK'}
2020-08-04 03:52:52,339 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596502372, 'alert': 'OK'}, <socket.socket fd=1240, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4297)>, <Logger server (DEBUG)>), {}
2020-08-04 03:52:52,339 INFO     [server] -> Sent message to ('127.0.0.1', 4297): {'response': 200, 'time': 1596502372, 'alert': 'OK'}
2020-08-04 03:52:52,339 INFO     [server] New CLIENT: "Guest" from ('127.0.0.1', 4297)
2020-08-04 03:52:52,542 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1240, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4297)>, <Logger server (DEBUG)>), {}
2020-08-04 03:52:52,542 INFO     [server] <- Received message from ('127.0.0.1', 4297): {'action': 'get_contacts', 'time': 1596502372, 'user_login': 'Guest'}
2020-08-04 03:52:52,544 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-1, started daemon 29584)>, <socket.socket fd=1240, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4297)>), {}
2020-08-04 03:52:52,551 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596502372, 'alert': []}, <socket.socket fd=1240, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4297)>, <Logger server (DEBUG)>), {}
2020-08-04 03:52:52,552 INFO     [server] -> Sent message to ('127.0.0.1', 4297): {'response': 202, 'time': 1596502372, 'alert': []}
2020-08-04 03:55:05,757 DEBUG    [server] function "check_settings" called from "<module>", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 03:55:05,758 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 03:55:05,796 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 03:55:10,176 DEBUG    [server] function "receive_message" called from "run", params = (<socket.socket fd=1528, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4343)>, <Logger server (DEBUG)>), {}
2020-08-04 03:55:10,177 INFO     [server] <- Received message from ('127.0.0.1', 4343): {'action': 'presence', 'time': 1596502510, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}
2020-08-04 03:55:10,178 DEBUG    [server] function "check_presence" called from "run", params = ({'action': 'presence', 'time': 1596502510, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 03:55:10,194 DEBUG    [server] function "send_response" called from "run", params = (<Server(Thread-1, started daemon 17484)>, {'action': 'presence', 'time': 1596502510, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}, <socket.socket fd=1528, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4343)>), {}
2020-08-04 03:55:10,195 DEBUG    [server] function "process_action" called from "send_response", params = ({'action': 'presence', 'time': 1596502510, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 03:55:10,195 DEBUG    [server] function "form_response" called from "send_response", params = (200,), {}
2020-08-04 03:55:10,195 DEBUG    [server] Formed response: {'response': 200, 'time': 1596502510, 'alert': 'OK'}
2020-08-04 03:55:10,196 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596502510, 'alert': 'OK'}, <socket.socket fd=1528, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4343)>, <Logger server (DEBUG)>), {}
2020-08-04 03:55:10,196 INFO     [server] -> Sent message to ('127.0.0.1', 4343): {'response': 200, 'time': 1596502510, 'alert': 'OK'}
2020-08-04 03:55:10,196 INFO     [server] New CLIENT: "Guest" from ('127.0.0.1', 4343)
2020-08-04 03:55:10,397 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1528, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4343)>, <Logger server (DEBUG)>), {}
2020-08-04 03:55:10,397 INFO     [server] <- Received message from ('127.0.0.1', 4343): {'action': 'get_contacts', 'time': 1596502510, 'user_login': 'Guest'}
2020-08-04 03:55:10,400 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-1, started daemon 17484)>, <socket.socket fd=1528, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4343)>), {}
2020-08-04 03:55:10,406 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596502510, 'alert': []}, <socket.socket fd=1528, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4343)>, <Logger server (DEBUG)>), {}
2020-08-04 03:55:10,407 INFO     [server] -> Sent message to ('127.0.0.1', 4343): {'response': 202, 'time': 1596502510, 'alert': []}
2020-08-04 03:57:45,047 DEBUG    [server] function "check_settings" called from "<module>", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 03:57:45,048 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 03:57:45,085 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 03:57:48,034 DEBUG    [server] function "receive_message" called from "run", params = (<socket.socket fd=1372, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4398)>, <Logger server (DEBUG)>), {}
2020-08-04 03:57:48,035 INFO     [server] <- Received message from ('127.0.0.1', 4398): {'action': 'presence', 'time': 1596502668, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}
2020-08-04 03:57:48,035 DEBUG    [server] function "check_presence" called from "run", params = ({'action': 'presence', 'time': 1596502668, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 03:57:48,051 DEBUG    [server] function "send_response" called from "run", params = (<Server(Thread-1, started daemon 28444)>, {'action': 'presence', 'time': 1596502668, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}, <socket.socket fd=1372, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4398)>), {}
2020-08-04 03:57:48,051 DEBUG    [server] function "process_action" called from "send_response", params = ({'action': 'presence', 'time': 1596502668, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 03:57:48,052 DEBUG    [server] function "form_response" called from "send_response", params = (200,), {}
2020-08-04 03:57:48,052 DEBUG    [server] Formed response: {'response': 200, 'time': 1596502668, 'alert': 'OK'}
2020-08-04 03:57:48,052 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596502668, 'alert': 'OK'}, <socket.socket fd=1372, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4398)>, <Logger server (DEBUG)>), {}
2020-08-04 03:57:48,053 INFO     [server] -> Sent message to ('127.0.0.1', 4398): {'response': 200, 'time': 1596502668, 'alert': 'OK'}
2020-08-04 03:57:48,053 INFO     [server] New CLIENT: "Guest" from ('127.0.0.1', 4398)
2020-08-04 03:57:48,254 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1372, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4398)>, <Logger server (DEBUG)>), {}
2020-08-04 03:57:48,254 INFO     [server] <- Received message from ('127.0.0.1', 4398): {'action': 'get_contacts', 'time': 1596502668, 'user_login': 'Guest'}
2020-08-04 03:57:48,255 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-1, started daemon 28444)>, <socket.socket fd=1372, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4398)>), {}
2020-08-04 03:57:48,258 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596502668, 'alert': []}, <socket.socket fd=1372, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4398)>, <Logger server (DEBUG)>), {}
2020-08-04 03:57:48,259 INFO     [server] -> Sent message to ('127.0.0.1', 4398): {'response': 202, 'time': 1596502668, 'alert': []}
2020-08-04 03:58:55,269 DEBUG    [server] function "check_settings" called from "<module>", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 03:58:55,270 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 03:58:55,307 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 03:58:58,464 DEBUG    [server] function "receive_message" called from "run", params = (<socket.socket fd=1460, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4427)>, <Logger server (DEBUG)>), {}
2020-08-04 03:58:58,465 INFO     [server] <- Received message from ('127.0.0.1', 4427): {'action': 'presence', 'time': 1596502738, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}
2020-08-04 03:58:58,465 DEBUG    [server] function "check_presence" called from "run", params = ({'action': 'presence', 'time': 1596502738, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 03:58:58,481 DEBUG    [server] function "send_response" called from "run", params = (<Server(Thread-1, started daemon 24392)>, {'action': 'presence', 'time': 1596502738, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}, <socket.socket fd=1460, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4427)>), {}
2020-08-04 03:58:58,481 DEBUG    [server] function "process_action" called from "send_response", params = ({'action': 'presence', 'time': 1596502738, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 03:58:58,482 DEBUG    [server] function "form_response" called from "send_response", params = (200,), {}
2020-08-04 03:58:58,482 DEBUG    [server] Formed response: {'response': 200, 'time': 1596502738, 'alert': 'OK'}
2020-08-04 03:58:58,482 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596502738, 'alert': 'OK'}, <socket.socket fd=1460, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4427)>, <Logger server (DEBUG)>), {}
2020-08-04 03:58:58,483 INFO     [server] -> Sent message to ('127.0.0.1', 4427): {'response': 200, 'time': 1596502738, 'alert': 'OK'}
2020-08-04 03:58:58,483 INFO     [server] New CLIENT: "Guest" from ('127.0.0.1', 4427)
2020-08-04 03:58:58,684 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1460, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4427)>, <Logger server (DEBUG)>), {}
2020-08-04 03:58:58,684 INFO     [server] <- Received message from ('127.0.0.1', 4427): {'action': 'get_contacts', 'time': 1596502738, 'user_login': 'Guest'}
2020-08-04 03:58:58,685 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-1, started daemon 24392)>, <socket.socket fd=1460, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4427)>), {}
2020-08-04 03:58:58,688 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596502738, 'alert': []}, <socket.socket fd=1460, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4427)>, <Logger server (DEBUG)>), {}
2020-08-04 03:58:58,688 INFO     [server] -> Sent message to ('127.0.0.1', 4427): {'response': 202, 'time': 1596502738, 'alert': []}
2020-08-04 04:01:58,517 DEBUG    [server] function "check_settings" called from "<module>", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 04:01:58,518 DEBUG    [server] function "parse_cli_flags" called from "check_settings", params = (['-a', '127.0.0.1', '-p', '7777'],), {}
2020-08-04 04:01:58,556 INFO     [server] Listening on "127.0.0.1":7777
2020-08-04 04:02:01,766 DEBUG    [server] function "receive_message" called from "run", params = (<socket.socket fd=1380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4499)>, <Logger server (DEBUG)>), {}
2020-08-04 04:02:01,767 INFO     [server] <- Received message from ('127.0.0.1', 4499): {'action': 'presence', 'time': 1596502921, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}
2020-08-04 04:02:01,767 DEBUG    [server] function "check_presence" called from "run", params = ({'action': 'presence', 'time': 1596502921, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 04:02:01,782 DEBUG    [server] function "send_response" called from "run", params = (<Server(Thread-1, started daemon 16248)>, {'action': 'presence', 'time': 1596502921, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}, <socket.socket fd=1380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4499)>), {}
2020-08-04 04:02:01,783 DEBUG    [server] function "process_action" called from "send_response", params = ({'action': 'presence', 'time': 1596502921, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 04:02:01,783 DEBUG    [server] function "form_response" called from "send_response", params = (200,), {}
2020-08-04 04:02:01,783 DEBUG    [server] Formed response: {'response': 200, 'time': 1596502921, 'alert': 'OK'}
2020-08-04 04:02:01,784 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596502921, 'alert': 'OK'}, <socket.socket fd=1380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4499)>, <Logger server (DEBUG)>), {}
2020-08-04 04:02:01,784 INFO     [server] -> Sent message to ('127.0.0.1', 4499): {'response': 200, 'time': 1596502921, 'alert': 'OK'}
2020-08-04 04:02:01,784 INFO     [server] New CLIENT: "Guest" from ('127.0.0.1', 4499)
2020-08-04 04:02:01,986 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4499)>, <Logger server (DEBUG)>), {}
2020-08-04 04:02:01,986 INFO     [server] <- Received message from ('127.0.0.1', 4499): {'action': 'get_contacts', 'time': 1596502921, 'user_login': 'Guest'}
2020-08-04 04:02:01,988 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-1, started daemon 16248)>, <socket.socket fd=1380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4499)>), {}
2020-08-04 04:02:01,995 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596502921, 'alert': []}, <socket.socket fd=1380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4499)>, <Logger server (DEBUG)>), {}
2020-08-04 04:02:01,996 INFO     [server] -> Sent message to ('127.0.0.1', 4499): {'response': 202, 'time': 1596502921, 'alert': []}
2020-08-04 04:02:10,077 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1380, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4499)>, <Logger server (DEBUG)>), {}
2020-08-04 04:02:10,078 INFO     [server] <- Received message from ('127.0.0.1', 4499): {'action': 'exit', 'time': 1596502930, 'user': {'account_name': 'Guest'}}
2020-08-04 04:02:10,078 INFO     [server] Client Guest has disconnected.
2020-08-04 04:02:18,296 DEBUG    [server] function "receive_message" called from "run", params = (<socket.socket fd=1396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4503)>, <Logger server (DEBUG)>), {}
2020-08-04 04:02:18,297 INFO     [server] <- Received message from ('127.0.0.1', 4503): {'action': 'presence', 'time': 1596502938, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}
2020-08-04 04:02:18,297 DEBUG    [server] function "check_presence" called from "run", params = ({'action': 'presence', 'time': 1596502938, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 04:02:18,311 DEBUG    [server] function "send_response" called from "run", params = (<Server(Thread-1, started daemon 16248)>, {'action': 'presence', 'time': 1596502938, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}}, <socket.socket fd=1396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4503)>), {}
2020-08-04 04:02:18,312 DEBUG    [server] function "process_action" called from "send_response", params = ({'action': 'presence', 'time': 1596502938, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'online'}},), {}
2020-08-04 04:02:18,312 DEBUG    [server] function "form_response" called from "send_response", params = (200,), {}
2020-08-04 04:02:18,312 DEBUG    [server] Formed response: {'response': 200, 'time': 1596502938, 'alert': 'OK'}
2020-08-04 04:02:18,313 DEBUG    [server] function "send_message" called from "send_response", params = ({'response': 200, 'time': 1596502938, 'alert': 'OK'}, <socket.socket fd=1396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4503)>, <Logger server (DEBUG)>), {}
2020-08-04 04:02:18,313 INFO     [server] -> Sent message to ('127.0.0.1', 4503): {'response': 200, 'time': 1596502938, 'alert': 'OK'}
2020-08-04 04:02:18,313 INFO     [server] New CLIENT: "Guest" from ('127.0.0.1', 4503)
2020-08-04 04:02:18,515 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4503)>, <Logger server (DEBUG)>), {}
2020-08-04 04:02:18,515 INFO     [server] <- Received message from ('127.0.0.1', 4503): {'action': 'get_contacts', 'time': 1596502938, 'user_login': 'Guest'}
2020-08-04 04:02:18,517 DEBUG    [server] function "send_contacts" called from "read_requests", params = (<Server(Thread-1, started daemon 16248)>, <socket.socket fd=1396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4503)>), {}
2020-08-04 04:02:18,523 DEBUG    [server] function "send_message" called from "send_contacts", params = ({'response': 202, 'time': 1596502938, 'alert': []}, <socket.socket fd=1396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4503)>, <Logger server (DEBUG)>), {}
2020-08-04 04:02:18,524 INFO     [server] -> Sent message to ('127.0.0.1', 4503): {'response': 202, 'time': 1596502938, 'alert': []}
2020-08-04 04:02:42,786 DEBUG    [server] function "receive_message" called from "read_requests", params = (<socket.socket fd=1396, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 4503)>, <Logger server (DEBUG)>), {}
2020-08-04 04:02:42,786 INFO     [server] <- Received message from ('127.0.0.1', 4503): {'action': 'msg', 'time': 1596502962, 'to': '#test', 'from': 'Guest', 'message': "What's up, testing environment?!"}
